HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,ID
3PIOQ99R7Y8ZSLHHBGL2BIK1TIKNU3,"[""raccoon"", ""slide"", ""cereal"", ""father"", ""dance""]",forage,"[""raccoon"", ""cereal""]",0,2,465,5,1.0,0.0,2222
3PIOQ99R7Y8ZSLHHBGL2BIK1TIKNU3,"[""raccoon"", ""slide"", ""cereal"", ""father"", ""dance""]",human,"[""slide"", ""father"", ""dance""]",50,3,466,5,1.0,0.0,2223
3PIOQ99R7Y8ZSLHHBGL2BIK1TIKNU3,"[""raccoon"", ""slide"", ""cereal"", ""father"", ""dance""]",child,"[""slide"", ""father""]",0,2,467,5,1.0,0.0,2224
3UL5XDRDNC5X4Z4Y4DOBL92Q57T85L,"[""bear"", ""palm"", ""dough"", ""feed"", ""flag"", ""saw""]",timber,"[""palm"", ""saw""]",67,2,468,6,1.0,0.0,2225
3UL5XDRDNC5X4Z4Y4DOBL92Q57T85L,"[""bear"", ""palm"", ""dough"", ""feed"", ""flag"", ""saw""]",brave,"[""bear"", ""flag""]",0,2,469,6,1.0,0.0,2226
3UL5XDRDNC5X4Z4Y4DOBL92Q57T85L,"[""bear"", ""palm"", ""dough"", ""feed"", ""flag"", ""saw""]",forest,"[""bear"", ""palm"", ""saw""]",50,3,470,6,1.0,0.0,2227
3UL5XDRDNC5X4Z4Y4DOBL92Q57T85L,"[""bear"", ""palm"", ""dough"", ""feed"", ""flag"", ""saw""]",prune,"[""palm"", ""saw""]",0,2,472,6,1.0,0.0,2228
3UL5XDRDNC5X4Z4Y4DOBL92Q57T85L,"[""bear"", ""palm"", ""dough"", ""feed"", ""flag"", ""saw""]",Wyoming,"[""bear"", ""flag""]",0,2,473,6,1.0,0.0,2229
3CESM1J3EIP4D40U7ZEMRVJCJ86W61,"[""spam"", ""root"", ""noodles"", ""surfer"", ""itunes"", ""tin""]",beachboys,"[""surfer"", ""itunes""]",67,2,477,6,1.0,0.0,2230
3CESM1J3EIP4D40U7ZEMRVJCJ86W61,"[""spam"", ""root"", ""noodles"", ""surfer"", ""itunes"", ""tin""]",earth,"[""root"", ""surfer""]",67,2,478,6,1.0,0.0,2231
3CESM1J3EIP4D40U7ZEMRVJCJ86W61,"[""spam"", ""root"", ""noodles"", ""surfer"", ""itunes"", ""tin""]",cheap,"[""spam"", ""noodles""]",0,2,479,6,1.0,0.0,2232
3ZCC2DXSD7QALT50SJR2VJOLTQZYY2,"[""email"", ""personal computer"", ""beak"", ""tile"", ""supermarket"", ""lobster""]",message,"[""email"", ""personal computer""]",67,2,480,6,1.0,0.0,2233
3ZCC2DXSD7QALT50SJR2VJOLTQZYY2,"[""email"", ""personal computer"", ""beak"", ""tile"", ""supermarket"", ""lobster""]",communicate,"[""email"", ""personal computer""]",67,2,481,6,1.0,0.0,2234
3ZCC2DXSD7QALT50SJR2VJOLTQZYY2,"[""email"", ""personal computer"", ""beak"", ""tile"", ""supermarket"", ""lobster""]",row,"[""tile"", ""supermarket""]",67,2,482,6,1.0,0.0,2235
3ZCC2DXSD7QALT50SJR2VJOLTQZYY2,"[""email"", ""personal computer"", ""beak"", ""tile"", ""supermarket"", ""lobster""]",pinch,"[""beak"", ""lobster""]",67,2,483,6,1.0,0.0,2236
3ZCC2DXSD7QALT50SJR2VJOLTQZYY2,"[""email"", ""personal computer"", ""beak"", ""tile"", ""supermarket"", ""lobster""]",browse,"[""personal computer"", ""supermarket""]",67,2,484,6,1.0,0.0,2237
3KG2UQJ0MJA70SA0U71X1HNCQXEQN1,"[""greens"", ""button"", ""executioner"", ""oatmeal"", ""microphone""]",breakfast,"[""greens"", ""oatmeal""]",67,2,486,5,1.0,0.0,2238
3KG2UQJ0MJA70SA0U71X1HNCQXEQN1,"[""greens"", ""button"", ""executioner"", ""oatmeal"", ""microphone""]",lunch,"[""greens"", ""oatmeal""]",67,2,487,5,1.0,0.0,2239
3KG2UQJ0MJA70SA0U71X1HNCQXEQN1,"[""greens"", ""button"", ""executioner"", ""oatmeal"", ""microphone""]",stir,"[""greens"", ""oatmeal""]",100,2,488,5,1.0,0.0,2240
3KG2UQJ0MJA70SA0U71X1HNCQXEQN1,"[""greens"", ""button"", ""executioner"", ""oatmeal"", ""microphone""]",trial,"[""executioner"", ""microphone""]",67,2,490,5,1.0,0.0,2241
3RTFSSG7T8SMWP31U3KOGE1993VLWY,"[""eyes"", ""money"", ""motor"", ""soccer"", ""willow""]",tickets,"[""money"", ""soccer""]",67,2,492,5,1.0,0.0,2242
3RTFSSG7T8SMWP31U3KOGE1993VLWY,"[""eyes"", ""money"", ""motor"", ""soccer"", ""willow""]",human,"[""soccer"", ""willow""]",67,2,493,5,1.0,0.0,2243
3RTFSSG7T8SMWP31U3KOGE1993VLWY,"[""eyes"", ""money"", ""motor"", ""soccer"", ""willow""]",famous,"[""soccer"", ""willow""]",67,2,494,5,1.0,0.0,2244
3RTFSSG7T8SMWP31U3KOGE1993VLWY,"[""eyes"", ""money"", ""motor"", ""soccer"", ""willow""]",wager,"[""money"", ""soccer""]",67,2,495,5,1.0,0.0,2245
3RTFSSG7T8SMWP31U3KOGE1993VLWY,"[""eyes"", ""money"", ""motor"", ""soccer"", ""willow""]",win,"[""money"", ""soccer""]",100,2,497,5,1.0,0.0,2246
33BFF6QPI1X5GLDCOXGOKS7S9I53W5,"[""ram"", ""caramel"", ""farm"", ""counter"", ""freezer"", ""boil""]",ooze,"[""caramel"", ""boil""]",0,2,498,6,1.0,0.0,2247
33BFF6QPI1X5GLDCOXGOKS7S9I53W5,"[""ram"", ""caramel"", ""farm"", ""counter"", ""freezer"", ""boil""]",flat,"[""counter"", ""freezer""]",0,2,500,6,1.0,0.0,2248
3HUR21WDDUBLLOFQNN50C5HCRK5YXW,"[""container"", ""wool"", ""porcupine"", ""rolling"", ""arachnid""]",grandma,"[""wool"", ""rolling""]",67,2,505,5,1.0,0.0,2249
3HUR21WDDUBLLOFQNN50C5HCRK5YXW,"[""container"", ""wool"", ""porcupine"", ""rolling"", ""arachnid""]",weave,"[""wool"", ""arachnid""]",0,2,506,5,1.0,0.0,2250
3HUR21WDDUBLLOFQNN50C5HCRK5YXW,"[""container"", ""wool"", ""porcupine"", ""rolling"", ""arachnid""]",bites,"[""porcupine"", ""arachnid""]",0,2,507,5,1.0,0.0,2251
3HUR21WDDUBLLOFQNN50C5HCRK5YXW,"[""container"", ""wool"", ""porcupine"", ""rolling"", ""arachnid""]",weave,"[""wool"", ""arachnid""]",0,2,508,5,1.0,0.0,2252
3UUIU9GZC5RG2JWM7BZ6C5YDJJDT5S,"[""apartment"", ""jester"", ""limo"", ""tablespoon"", ""peanut butter"", ""sheep""]",company,"[""apartment"", ""limo"", ""peanut butter""]",50,3,511,6,0.83,0.24,2253
3UUIU9GZC5RG2JWM7BZ6C5YDJJDT5S,"[""apartment"", ""jester"", ""limo"", ""tablespoon"", ""peanut butter"", ""sheep""]",accommodate,"[""apartment"", ""limo""]",0,2,513,6,1.0,0.0,2254
3VDVA3ILID1D9W9XMOYNAW67HA11GC,"[""tip"", ""line"", ""plug"", ""bike"", ""pet""]",drink,"[""tip"", ""pet""]",67,2,519,5,1.0,0.0,2255
3VDVA3ILID1D9W9XMOYNAW67HA11GC,"[""tip"", ""line"", ""plug"", ""bike"", ""pet""]",foreign,"[""tip"", ""plug"", ""pet""]",80,3,520,5,0.83,0.24,2256
3ABAOCJ4R8Q1IAP0I6MXO2YCL74QM1,"[""rifle"", ""grid"", ""swan"", ""psychologist"", ""businessman""]",human,"[""psychologist"", ""businessman""]",67,2,522,5,1.0,0.0,2257
3ABAOCJ4R8Q1IAP0I6MXO2YCL74QM1,"[""rifle"", ""grid"", ""swan"", ""psychologist"", ""businessman""]",clothes,"[""psychologist"", ""businessman""]",67,2,523,5,1.0,0.0,2258
3ABAOCJ4R8Q1IAP0I6MXO2YCL74QM1,"[""rifle"", ""grid"", ""swan"", ""psychologist"", ""businessman""]",grace,"[""swan"", ""psychologist""]",67,2,525,5,1.0,0.0,2259
3ABAOCJ4R8Q1IAP0I6MXO2YCL74QM1,"[""rifle"", ""grid"", ""swan"", ""psychologist"", ""businessman""]",assassin,"[""rifle"", ""businessman""]",0,2,526,5,1.0,0.0,2260
3ABAOCJ4R8Q1IAP0I6MXO2YCL74QM1,"[""rifle"", ""grid"", ""swan"", ""psychologist"", ""businessman""]",professionals,"[""psychologist"", ""businessman""]",67,2,527,5,1.0,0.0,2261
3S37Y8CWI8MQYHWGOBL7UXZYNH0W4G,"[""billboard"", ""sail"", ""raccoon"", ""formula"", ""flower""]",travel,"[""sail"", ""formula""]",67,2,528,5,1.0,0.0,2262
3S37Y8CWI8MQYHWGOBL7UXZYNH0W4G,"[""billboard"", ""sail"", ""raccoon"", ""formula"", ""flower""]",nature,"[""raccoon"", ""flower""]",0,2,529,5,1.0,0.0,2263
3S37Y8CWI8MQYHWGOBL7UXZYNH0W4G,"[""billboard"", ""sail"", ""raccoon"", ""formula"", ""flower""]",distance,"[""sail"", ""formula""]",67,2,530,5,1.0,0.0,2264
3S37Y8CWI8MQYHWGOBL7UXZYNH0W4G,"[""billboard"", ""sail"", ""raccoon"", ""formula"", ""flower""]",environment,"[""raccoon"", ""flower""]",0,2,531,5,1.0,0.0,2265
3S37Y8CWI8MQYHWGOBL7UXZYNH0W4G,"[""billboard"", ""sail"", ""raccoon"", ""formula"", ""flower""]",transport,"[""sail"", ""formula""]",67,2,532,5,1.0,0.0,2266
3WA2XVDZEM3AW4E3MZKG5PCCC526EY,"[""oasis"", ""soda"", ""hula"", ""shark"", ""spaghetti"", ""plutonium""]",clear,"[""soda"", ""hula"", ""shark""]",80,3,537,6,0.83,0.24,2267
3WA2XVDZEM3AW4E3MZKG5PCCC526EY,"[""oasis"", ""soda"", ""hula"", ""shark"", ""spaghetti"", ""plutonium""]",tropics,"[""hula"", ""shark""]",0,2,538,6,1.0,0.0,2268
322ZSN9Z5G6Y60SMT6GW7DSZJNIT4N,"[""bug"", ""beaver"", ""desk"", ""boxing"", ""home""]",vermin,"[""bug"", ""beaver""]",0,2,541,5,1.0,0.0,2269
322ZSN9Z5G6Y60SMT6GW7DSZJNIT4N,"[""bug"", ""beaver"", ""desk"", ""boxing"", ""home""]",armor,"[""bug"", ""boxing""]",67,2,543,5,1.0,0.0,2270
322ZSN9Z5G6Y60SMT6GW7DSZJNIT4N,"[""bug"", ""beaver"", ""desk"", ""boxing"", ""home""]",furniture,"[""desk"", ""home""]",0,2,544,5,1.0,0.0,2271
322ZSN9Z5G6Y60SMT6GW7DSZJNIT4N,"[""bug"", ""beaver"", ""desk"", ""boxing"", ""home""]",nature,"[""bug"", ""beaver""]",0,2,545,5,1.0,0.0,2272
3BC9H1KCYUY6WOA0DI9EAM35IIZYW3,"[""screwdriver"", ""valve"", ""cliff"", ""glitter"", ""sewing""]",crafts,"[""glitter"", ""sewing""]",0,2,547,5,1.0,0.0,2273
3BC9H1KCYUY6WOA0DI9EAM35IIZYW3,"[""screwdriver"", ""valve"", ""cliff"", ""glitter"", ""sewing""]",fabulous,"[""glitter"", ""sewing""]",67,2,548,5,1.0,0.0,2274
3BC9H1KCYUY6WOA0DI9EAM35IIZYW3,"[""screwdriver"", ""valve"", ""cliff"", ""glitter"", ""sewing""]",feminine,"[""glitter"", ""sewing""]",67,2,550,5,1.0,0.0,2275
3BC9H1KCYUY6WOA0DI9EAM35IIZYW3,"[""screwdriver"", ""valve"", ""cliff"", ""glitter"", ""sewing""]",manly,"[""screwdriver"", ""valve""]",67,2,551,5,1.0,0.0,2276
3DA79LNS59HDO49ITSBDX80T5ON3TF,"[""cartoon"", ""squash"", ""doorbell"", ""ditch"", ""container"", ""flock""]",travel,"[""cartoon"", ""ditch"", ""container"", ""flock""]",0,4,552,6,1.0,0.0,2277
3DA79LNS59HDO49ITSBDX80T5ON3TF,"[""cartoon"", ""squash"", ""doorbell"", ""ditch"", ""container"", ""flock""]",outside,"[""ditch"", ""flock""]",100,2,554,6,1.0,0.0,2278
3DA79LNS59HDO49ITSBDX80T5ON3TF,"[""cartoon"", ""squash"", ""doorbell"", ""ditch"", ""container"", ""flock""]",cloudy,"[""ditch"", ""flock""]",67,2,555,6,1.0,0.0,2279
3R6RZGK0XFYTHZAVN84IOKKRB9XYVT,"[""yank"", ""treasure"", ""gin"", ""pullover"", ""lead"", ""flooring""]",nationality,"[""yank"", ""treasure""]",67,2,561,6,1.0,0.0,2280
3R6RZGK0XFYTHZAVN84IOKKRB9XYVT,"[""yank"", ""treasure"", ""gin"", ""pullover"", ""lead"", ""flooring""]",toxic,"[""gin"", ""lead""]",0,2,562,6,1.0,0.0,2281
33BFF6QPI1X5GLDCOXGOKS7S9H4W3V,"[""catwalk"", ""groom"", ""liquor"", ""mineral"", ""diamond""]",male,"[""catwalk"", ""groom""]",67,2,564,5,1.0,0.0,2282
33BFF6QPI1X5GLDCOXGOKS7S9H4W3V,"[""catwalk"", ""groom"", ""liquor"", ""mineral"", ""diamond""]",men,"[""catwalk"", ""groom""]",0,2,565,5,1.0,0.0,2283
33BFF6QPI1X5GLDCOXGOKS7S9H4W3V,"[""catwalk"", ""groom"", ""liquor"", ""mineral"", ""diamond""]",scale,"[""mineral"", ""diamond""]",67,2,567,5,1.0,0.0,2284
33BFF6QPI1X5GLDCOXGOKS7S9H4W3V,"[""catwalk"", ""groom"", ""liquor"", ""mineral"", ""diamond""]",wedding,"[""groom"", ""liquor"", ""diamond""]",0,3,568,5,0.83,0.24,2285
33BFF6QPI1X5GLDCOXGOKS7S9H4W3V,"[""catwalk"", ""groom"", ""liquor"", ""mineral"", ""diamond""]",excited,"[""catwalk"", ""groom""]",0,2,569,5,1.0,0.0,2286
3BS6ERDL93T54Y03Q49WZ7URCT16D5,"[""navel"", ""car"", ""singer"", ""step"", ""gift""]",trophies,"[""navel"", ""car""]",67,2,571,5,1.0,0.0,2287
3YGYP13641V7CTP07MQX67XHMJGNRZ,"[""music"", ""survey"", ""surface"", ""inch"", ""dozen"", ""jet""]",mturk,"[""survey"", ""surface""]",67,2,576,6,1.0,0.0,2288
3YGYP13641V7CTP07MQX67XHMJGNRZ,"[""music"", ""survey"", ""surface"", ""inch"", ""dozen"", ""jet""]",spotify,"[""music"", ""surface""]",67,2,577,6,1.0,0.0,2289
3YGYP13641V7CTP07MQX67XHMJGNRZ,"[""music"", ""survey"", ""surface"", ""inch"", ""dozen"", ""jet""]",crowdworker,"[""survey"", ""surface""]",0,2,578,6,1.0,0.0,2290
3YGYP13641V7CTP07MQX67XHMJGNRZ,"[""music"", ""survey"", ""surface"", ""inch"", ""dozen"", ""jet""]",measure,"[""music"", ""survey"", ""surface"", ""inch""]",67,4,581,6,1.0,0.0,2291
37NXA7GVSTS9H03W4TFSUCIV2UTLVO,"[""printer"", ""coffee"", ""shampoo"", ""plug"", ""tick"", ""world""]",electricity,"[""printer"", ""plug""]",67,2,585,6,1.0,0.0,2292
37NXA7GVSTS9H03W4TFSUCIV2UTLVO,"[""printer"", ""coffee"", ""shampoo"", ""plug"", ""tick"", ""world""]",electricity,"[""printer"", ""plug""]",67,2,586,6,1.0,0.0,2293
37NXA7GVSTS9H03W4TFSUCIV2UTLVO,"[""printer"", ""coffee"", ""shampoo"", ""plug"", ""tick"", ""world""]",nature,"[""tick"", ""world""]",0,2,587,6,1.0,0.0,2294
3HFWPF5AK95C94W34S6NN3473593SQ,"[""steakhouse"", ""corn"", ""chin"", ""inch"", ""clove""]",summer,"[""steakhouse"", ""corn""]",67,2,588,5,1.0,0.0,2295
3HFWPF5AK95C94W34S6NN3473593SQ,"[""steakhouse"", ""corn"", ""chin"", ""inch"", ""clove""]",midwest,"[""steakhouse"", ""corn""]",67,2,590,5,1.0,0.0,2296
3HFWPF5AK95C94W34S6NN3473593SQ,"[""steakhouse"", ""corn"", ""chin"", ""inch"", ""clove""]",edible,"[""steakhouse"", ""corn"", ""clove""]",80,3,592,5,1.0,0.0,2297
3HFWPF5AK95C94W34S6NN3473593SQ,"[""steakhouse"", ""corn"", ""chin"", ""inch"", ""clove""]",nourishment,"[""steakhouse"", ""corn"", ""clove""]",50,3,593,5,1.0,0.0,2298
3DA79LNS59HDO49ITSBDX80T5NMT32,"[""thread"", ""organism"", ""blinking"", ""dark"", ""toe"", ""potato""]",whimper,"[""blinking"", ""toe""]",67,2,594,6,1.0,0.0,2299
3DA79LNS59HDO49ITSBDX80T5NMT32,"[""thread"", ""organism"", ""blinking"", ""dark"", ""toe"", ""potato""]",cry,"[""blinking"", ""toe""]",67,2,595,6,1.0,0.0,2300
3DA79LNS59HDO49ITSBDX80T5NMT32,"[""thread"", ""organism"", ""blinking"", ""dark"", ""toe"", ""potato""]",wrinkles,"[""blinking"", ""toe""]",0,2,597,6,1.0,0.0,2301
3DA79LNS59HDO49ITSBDX80T5NMT32,"[""thread"", ""organism"", ""blinking"", ""dark"", ""toe"", ""potato""]",variety,"[""thread"", ""organism""]",67,2,598,6,1.0,0.0,2302
3DA79LNS59HDO49ITSBDX80T5NMT32,"[""thread"", ""organism"", ""blinking"", ""dark"", ""toe"", ""potato""]",varied,"[""thread"", ""organism""]",0,2,599,6,1.0,0.0,2303
3M7OI89LVYAVZ6UPQ8ELF1C9RTP6C5,"[""blacksmith"", ""blinking"", ""blink"", ""warrior"", ""monkey""]",tools,"[""blacksmith"", ""blink""]",0,2,602,5,1.0,0.0,2304
3M7OI89LVYAVZ6UPQ8ELF1C9RTP6C5,"[""blacksmith"", ""blinking"", ""blink"", ""warrior"", ""monkey""]",tool,"[""blacksmith"", ""blink""]",67,2,605,5,1.0,0.0,2305
3E22YV8GG1SM0G9LUUM81CX2L1SNP7,"[""geyser"", ""intestines"", ""blueberry"", ""light"", ""deodorant""]",constipation,"[""intestines"", ""blueberry""]",67,2,609,5,1.0,0.0,2306
3E22YV8GG1SM0G9LUUM81CX2L1SNP7,"[""geyser"", ""intestines"", ""blueberry"", ""light"", ""deodorant""]",fiber,"[""intestines"", ""blueberry""]",67,2,610,5,1.0,0.0,2307
3ZURAPD28897VWD2B4S5SB6VGV11FD,"[""nights"", ""snake"", ""clone"", ""frown"", ""person""]",murderous,"[""snake"", ""clone""]",67,2,612,5,1.0,0.0,2308
3ZURAPD28897VWD2B4S5SB6VGV11FD,"[""nights"", ""snake"", ""clone"", ""frown"", ""person""]",avoid,"[""snake"", ""clone""]",67,2,613,5,1.0,0.0,2309
3ZURAPD28897VWD2B4S5SB6VGV11FD,"[""nights"", ""snake"", ""clone"", ""frown"", ""person""]",dangerous,"[""snake"", ""clone""]",67,2,616,5,1.0,0.0,2310
3ZURAPD28897VWD2B4S5SB6VGV11FD,"[""nights"", ""snake"", ""clone"", ""frown"", ""person""]",wound,"[""snake"", ""clone""]",67,2,617,5,1.0,0.0,2311
3MIVREZQVHK6SMPXXU9H9P68W29QKW,"[""brook"", ""article"", ""oasis"", ""teenager"", ""staple"", ""formula""]",living,"[""oasis"", ""teenager""]",67,2,619,6,1.0,0.0,2312
3MIVREZQVHK6SMPXXU9H9P68W29QKW,"[""brook"", ""article"", ""oasis"", ""teenager"", ""staple"", ""formula""]",emotions,"[""oasis"", ""teenager""]",67,2,620,6,1.0,0.0,2313
3TLFH2L6Y9AO3MDZPSX8EYV1Z9MT2R,"[""family"", ""limo"", ""grandmother"", ""tarmac"", ""keyboard"", ""penny""]",grandma,"[""family"", ""grandmother""]",67,2,624,6,1.0,0.0,2314
3TLFH2L6Y9AO3MDZPSX8EYV1Z9MT2R,"[""family"", ""limo"", ""grandmother"", ""tarmac"", ""keyboard"", ""penny""]",grandparent,"[""family"", ""grandmother""]",0,2,625,6,1.0,0.0,2315
3TLFH2L6Y9AO3MDZPSX8EYV1Z9MT2R,"[""family"", ""limo"", ""grandmother"", ""tarmac"", ""keyboard"", ""penny""]",plush,"[""limo"", ""grandmother""]",67,2,626,6,1.0,0.0,2316
3TLFH2L6Y9AO3MDZPSX8EYV1Z9MT2R,"[""family"", ""limo"", ""grandmother"", ""tarmac"", ""keyboard"", ""penny""]",female,"[""family"", ""grandmother"", ""penny""]",50,3,627,6,1.0,0.0,2317
3TLFH2L6Y9AO3MDZPSX8EYV1Z9MT2R,"[""family"", ""limo"", ""grandmother"", ""tarmac"", ""keyboard"", ""penny""]",heredity,"[""family"", ""grandmother""]",0,2,629,6,1.0,0.0,2318
3LB1BGHFL2IE4766ID43N2W6EOHYTD,"[""laborer"", ""write"", ""sandal"", ""laboratory"", ""female""]",test,"[""write"", ""laboratory""]",67,2,630,5,1.0,0.0,2319
3LB1BGHFL2IE4766ID43N2W6EOHYTD,"[""laborer"", ""write"", ""sandal"", ""laboratory"", ""female""]",doctor,"[""laboratory"", ""female""]",0,2,631,5,1.0,0.0,2320
3LB1BGHFL2IE4766ID43N2W6EOHYTD,"[""laborer"", ""write"", ""sandal"", ""laboratory"", ""female""]",exam,"[""write"", ""laboratory""]",67,2,632,5,1.0,0.0,2321
3LB1BGHFL2IE4766ID43N2W6EOHYTD,"[""laborer"", ""write"", ""sandal"", ""laboratory"", ""female""]",inspect,"[""laborer"", ""laboratory""]",67,2,633,5,1.0,0.0,2322
3LB1BGHFL2IE4766ID43N2W6EOHYTD,"[""laborer"", ""write"", ""sandal"", ""laboratory"", ""female""]",glove,"[""laborer"", ""laboratory""]",100,2,634,5,1.0,0.0,2323
38DCH97KHHOBH2JFF9958A6VHD9QJX,"[""statue"", ""antarctic"", ""carry"", ""couch"", ""glove""]",chilly,"[""antarctic"", ""glove""]",0,2,636,5,1.0,0.0,2324
38DCH97KHHOBH2JFF9958A6VHD9QJX,"[""statue"", ""antarctic"", ""carry"", ""couch"", ""glove""]",arms,"[""statue"", ""carry""]",67,2,637,5,1.0,0.0,2325
38DCH97KHHOBH2JFF9958A6VHD9QJX,"[""statue"", ""antarctic"", ""carry"", ""couch"", ""glove""]",grip,"[""statue"", ""carry"", ""glove""]",50,3,638,5,1.0,0.0,2326
3FBEFUUYRKR76RXR6UIU96MLRQ46A3,"[""steward"", ""dryer"", ""jelly"", ""floor"", ""tattoo"", ""net""]",house,"[""dryer"", ""floor""]",67,2,644,6,1.0,0.0,2327
3FBEFUUYRKR76RXR6UIU96MLRQ46A3,"[""steward"", ""dryer"", ""jelly"", ""floor"", ""tattoo"", ""net""]",face,"[""jelly"", ""tattoo""]",67,2,645,6,1.0,0.0,2328
3FBEFUUYRKR76RXR6UIU96MLRQ46A3,"[""steward"", ""dryer"", ""jelly"", ""floor"", ""tattoo"", ""net""]",arms,"[""steward"", ""tattoo""]",67,2,646,6,1.0,0.0,2329
3FBEFUUYRKR76RXR6UIU96MLRQ46A3,"[""steward"", ""dryer"", ""jelly"", ""floor"", ""tattoo"", ""net""]",elbows,"[""steward"", ""tattoo""]",67,2,647,6,1.0,0.0,2330
38B7Q9C28GRT18NMEO4UDBB1L8M69O,"[""text"", ""puppy"", ""wiper"", ""umbrella"", ""electrician""]",nose,"[""puppy"", ""electrician""]",67,2,650,5,1.0,0.0,2331
38B7Q9C28GRT18NMEO4UDBB1L8M69O,"[""text"", ""puppy"", ""wiper"", ""umbrella"", ""electrician""]",eyes,"[""puppy"", ""electrician""]",67,2,651,5,1.0,0.0,2332
38B7Q9C28GRT18NMEO4UDBB1L8M69O,"[""text"", ""puppy"", ""wiper"", ""umbrella"", ""electrician""]",protection,"[""umbrella"", ""electrician""]",67,2,653,5,1.0,0.0,2333
3X55NP42EO2FWCGBCB2TSYZWGL23PA,"[""inhaler"", ""male"", ""jacket"", ""coach"", ""recipe""]",cool,"[""male"", ""jacket""]",67,2,654,5,1.0,0.0,2334
3X55NP42EO2FWCGBCB2TSYZWGL23PA,"[""inhaler"", ""male"", ""jacket"", ""coach"", ""recipe""]",bodyodor,"[""male"", ""jacket""]",0,2,656,5,1.0,0.0,2335
3X55NP42EO2FWCGBCB2TSYZWGL23PA,"[""inhaler"", ""male"", ""jacket"", ""coach"", ""recipe""]",style,"[""male"", ""jacket"", ""coach""]",0,3,658,5,1.0,0.0,2336
3HY86PZXPY4FPID6GT8ZATLV4UM1EV,"[""crocodile"", ""microscope"", ""snake"", ""ivory"", ""panel""]",whip,"[""crocodile"", ""snake""]",67,2,661,5,1.0,0.0,2337
3HY86PZXPY4FPID6GT8ZATLV4UM1EV,"[""crocodile"", ""microscope"", ""snake"", ""ivory"", ""panel""]",absorb,"[""crocodile"", ""snake"", ""panel""]",0,3,663,5,0.83,0.24,2338
3HY86PZXPY4FPID6GT8ZATLV4UM1EV,"[""crocodile"", ""microscope"", ""snake"", ""ivory"", ""panel""]",scale,"[""crocodile"", ""snake""]",67,2,665,5,1.0,0.0,2339
35ZRNT9RUIKXBC4AXBPE3YU66G63OT,"[""pill"", ""dungeon"", ""cactus"", ""businesswoman"", ""cage""]",imprison,"[""dungeon"", ""cage""]",0,2,666,5,1.0,0.0,2340
3YGE63DIN8J9ZTEF5AY5IU9L65KW00,"[""jelly"", ""fast food"", ""sibling"", ""smirk"", ""cuff""]",kisser,"[""jelly"", ""sibling"", ""smirk""]",50,3,673,5,1.0,0.0,2341
3YGE63DIN8J9ZTEF5AY5IU9L65KW00,"[""jelly"", ""fast food"", ""sibling"", ""smirk"", ""cuff""]",double,"[""fast food"", ""sibling""]",67,2,676,5,1.0,0.0,2342
3YGE63DIN8J9ZTEF5AY5IU9L65KW00,"[""jelly"", ""fast food"", ""sibling"", ""smirk"", ""cuff""]",two,"[""fast food"", ""sibling""]",100,2,677,5,1.0,0.0,2343
31S7M7DAGGCU48Z7ZYFDTUUA59DLT8,"[""hunter"", ""storm"", ""icy"", ""creature"", ""copper"", ""runway""]",description,"[""icy"", ""creature""]",67,2,678,6,1.0,0.0,2344
31S7M7DAGGCU48Z7ZYFDTUUA59DLT8,"[""hunter"", ""storm"", ""icy"", ""creature"", ""copper"", ""runway""]",people,"[""icy"", ""creature""]",100,2,679,6,1.0,0.0,2345
31S7M7DAGGCU48Z7ZYFDTUUA59DLT8,"[""hunter"", ""storm"", ""icy"", ""creature"", ""copper"", ""runway""]",conductive,"[""storm"", ""copper""]",0,2,680,6,1.0,0.0,2346
31S7M7DAGGCU48Z7ZYFDTUUA59DLT8,"[""hunter"", ""storm"", ""icy"", ""creature"", ""copper"", ""runway""]",female,"[""icy"", ""creature"", ""runway""]",80,3,682,6,0.83,0.24,2347
3MWOYZD5WVA4FGXKFU9TCCSCBWWNOQ,"[""switch"", ""dawn"", ""milky way"", ""dress"", ""dictionary"", ""thyme""]",stare,"[""dawn"", ""dress""]",0,2,684,6,1.0,0.0,2348
3MWOYZD5WVA4FGXKFU9TCCSCBWWNOQ,"[""switch"", ""dawn"", ""milky way"", ""dress"", ""dictionary"", ""thyme""]",hair,"[""dawn"", ""dress""]",67,2,686,6,1.0,0.0,2349
3MWOYZD5WVA4FGXKFU9TCCSCBWWNOQ,"[""switch"", ""dawn"", ""milky way"", ""dress"", ""dictionary"", ""thyme""]",face,"[""dawn"", ""dress""]",0,2,687,6,1.0,0.0,2350
3PKVGQTFIH61OSTEEOZ8NNVOQ3KYR0,"[""steward"", ""gauze"", ""centimeter"", ""phone"", ""swimsuit""]",notify,"[""steward"", ""phone""]",67,2,691,5,1.0,0.0,2351
3PKVGQTFIH61OSTEEOZ8NNVOQ3KYR0,"[""steward"", ""gauze"", ""centimeter"", ""phone"", ""swimsuit""]",rolled,"[""gauze"", ""centimeter""]",67,2,693,5,1.0,0.0,2352
3PKVGQTFIH61OSTEEOZ8NNVOQ3KYR0,"[""steward"", ""gauze"", ""centimeter"", ""phone"", ""swimsuit""]",person,"[""steward"", ""swimsuit""]",67,2,694,5,1.0,0.0,2353
